ano_publicacao_contrato;numero_processo_formatado;numero_contrato;nome_empresarial_nome_fornecedor;numero_item_pedido;codigo_item_material_servico_numerico;item_material_servico;unnamed_7;unnamed_8;unnamed_9;codigo_elemento_item_despesa;nome_elemento_item_despesa;quantidade_item_pedido;valor_unitario_referencia_item_pedido;valor_total_referencia_item_pedido
2026;0503007 000080/2025;9493135;MEDICAL LOG COMERCIO E INDUSTRIA DE PRODUTOS MEDICOS LTDA;4;1984853;"CONJUNTO GASTROSTOMIA - TIPO: SONDA PELE BAIXO PERFIL; DIAMETRO: 24 FR; COMPRIMENTO: 1,5 A 4,0 CM (INTERVALO DE 0,2 CM); MATERIA-PRIMA: SILICONE BIOCOMPATIVEL; COMPONENTES (1): SONDA DE LINHA RADIOPACA, PONTA ATRAUMATICA; COMPONENTES (2): BALAO DE RETENCAO, VOLUME MAXIMO INSUFLACAO 10 ML; COMPONENTES (3): VALVULA ANTIRREFLUXO; COMPONENTES (4): EXTENSOR EM Y (MEDICACAO E ALIMENTACAO);";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;1710,154;25652,31
2026;0503007 000080/2025;9493135;MEDICAL LOG COMERCIO E INDUSTRIA DE PRODUTOS MEDICOS LTDA;5;1984829;"CONJUNTO GASTROSTOMIA - TIPO: SONDA PELE BAIXO PERFIL; DIAMETRO: 16 FR; COMPRIMENTO: 1,0 A 4,0 CM (INTERVALO DE 0,2 CM); MATERIA-PRIMA: SILICONE BIOCOMPATIVEL; COMPONENTES (1): SONDA DE LINHA RADIOPACA, PONTA ATRAUMATICA; COMPONENTES (2): BALAO DE RETENCAO, VOLUME MAXIMO INSUFLACAO 5 ML; COMPONENTES (3): VALVULA ANTIRREFLUXO; COMPONENTES (4): EXTENSOR EM Y (MEDICACAO E ALIMENTACAO);";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;1390,69;132115,55
2026;0509025 000043/2026;9496593;FGF COMERCIO E SERVICOS DE ESTERILIZACAO EM OXIDO DE ETILENO LTDA;1;7609;SERVICOS DE LIMPEZA, DESINFECCAO E ESTERILIZACAO HOSPITALAR,INCLUSIVE EM EQUIPAMENTOS E INSTRUMENTOS.;;;;3961;SERVICOS DE CONSERVACAO E LIMPEZA;29;41666,6879310345;1208333,95
2026;0509025 000842/2025;9493606;SOMA/MG PRODUTOS HOSPITALARES LTDA;1;2017130;"FITA ADESIVA HOSPITALAR FINALIDADE: FECHAMENTO DE PACOTE PARA ESTERILIZACAO; COR: BRANCA, SUPORTA TEMPERATURA ATE 134ºC; MEDIDA: 19 MM X 50 M;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;5,0;5000,0
2026;0509025 000894/2025;9493228;EMPRESA DE TRANSPORTES SANTAFE LTDA;1;7030;SERVICOS DE FORNECIMENTO DE VALE-TRANSPORTE;;;;4904;AUXILIO TRANSPORTE BILHETE OU CARTAO MAGNETICO;2;33,0;237600,0
2026;0509025 000898/2025;9497070;EXPRESSO SETELAGOANO LTDA;1;7030;SERVICOS DE FORNECIMENTO DE VALE-TRANSPORTE;;;;4904;AUXILIO TRANSPORTE BILHETE OU CARTAO MAGNETICO;2;36,475;354537,0
2026;0510037 000005/2026;9497037;EXPRESSO SETELAGOANO LTDA;1;7030;SERVICOS DE FORNECIMENTO DE VALE-TRANSPORTE;;;;3901;VALE-TRANSPORTE;2;531805,5;1063611,0
2026;0510037 000010/2026;9494563;DRAGER DO BRASIL LTDA;1;1973509;"CIRCUITO PACIENTE P/EQUIPAMENTOS MED./HOSP. - IDENTIFICACAO: CIRCUITO RESPIRATORIO EM SILICONE INFANTIL; EQUIPAMENTO: VENTILADOR MECANICO; MARCA/MODELO: DRAGER/VENTSTAR HELIX DUPLO AQUECIDO PLUS NEO; REFERENCIA: MP02650;";;;;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;1;7403,97;37019,85
2026;0510037 000010/2026;9494563;DRAGER DO BRASIL LTDA;2;1918087;"SENSOR PARA EQUIPAMENTO MEDICO-HOSPITALAR - IDENTIFICACAO: SENSOR DE FLUXO NEONATAL, REUTILIZAVEL; EQUIPAMENTO: VENTILADOR PULMONAR; MARCA/MODELO: DRAGER / EVITA LINHA V600; REFERENCIA: 8410179;";;;;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;1;1824,7;36494,0
2026;0510037 000010/2026;9494563;DRAGER DO BRASIL LTDA;3;1918109;"ADAPTADOR PARA EQUIPAMENTOS MEDICO-HOSPITALARES - IDENTIFICACAO: ADAPTADOR RETO P/ SENSOR DE FLUXO NEO REUTILIZAVEL; EQUIPAMENTO: VENTILADOR PULMONAR; MARCA/MODELO: DRAGER / VENTILADORES EVITA LINHA V600; REFERENCIA: 8411130;";;;;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;1;1442,22;72111,0
2026;0510037 000010/2026;9494563;DRAGER DO BRASIL LTDA;4;1973495;"CABO EQUIPAMENTO/INSTRUMENTO MEDICO-HOSPITALAR - IDENTIFICACAO: CABO SENSOR DE TEMPERATURA E FLUXO; EQUIPAMENTO: UMIDIFICADOR DRAGER; MARCA/MODELO: DRAGER/EVITA V600/V300COM NEO/BABYLOG VN600/VN500; REFERENCIA: 8416600;";;;;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;1;2008,12;50203,0
2026;0510037 000200/2026;9497318;CONSORCIO OPERACIONAL DO TRANS. COLETIVO DE PASSAG. POR ONIBUS DO MUNICIP. DE BH;1;7030;SERVICOS DE FORNECIMENTO DE VALE-TRANSPORTE;;;;4904;AUXILIO TRANSPORTE BILHETE OU CARTAO MAGNETICO;1;105840,0;105840,0
2026;0510037 000551/2025;9493097;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;6;1399861;"CATETER - IDENTIFICACAO: JUDKINS LEFT CURVA 4,0; TAMANHO/NUMERO: DIAMETRO 5 FR E COMPRIMENTO MINIMO DE 100 CM; MATERIA-PRIMA: NYLON;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;110,2933;74447,97
2026;0510037 000551/2025;9493097;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;15;561916;"KIT EPAP - COMPONENTES (1): CONECTOR EM T UNIVERSAL COM VALVULA UNIDIRECIONAL; COMPONENTES (2): VALVULA PEEP AJUSTAVEL NUMEROS 5,10,15 E 20CM H2O; COMPONENTES (3): MASCARA FACIAL, FIXADOR EM SILICONE P/A MASCARA,; COMPONENTES (4): BOCAL EM PVC E CONEXAO DE 15 X 22MM; FUNCAO: REEXPANSAO PULMONAR POR PRESSAO ESPIRAT. POSITIVA; FAIXA ETARIA DE USO: ADULTO;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;422,7266;6340,89
2026;0510037 000551/2025;9493097;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;16;561916;"KIT EPAP - COMPONENTES (1): CONECTOR EM T UNIVERSAL COM VALVULA UNIDIRECIONAL; COMPONENTES (2): VALVULA PEEP AJUSTAVEL NUMEROS 5,10,15 E 20CM H2O; COMPONENTES (3): MASCARA FACIAL, FIXADOR EM SILICONE P/A MASCARA,; COMPONENTES (4): BOCAL EM PVC E CONEXAO DE 15 X 22MM; FUNCAO: REEXPANSAO PULMONAR POR PRESSAO ESPIRAT. POSITIVA; FAIXA ETARIA DE USO: ADULTO;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;422,7266;25363,59
2026;0510037 000551/2025;9493097;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;24;1399853;"CATETER - IDENTIFICACAO: DIAGNOSTICO JUDKINS LEFT CURVA 3,5; TAMANHO/NUMERO: DIAMETRO 5 FR E COMPRIMENTO MINIMO DE 100 CM; MATERIA-PRIMA: NYLON;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;99,18;7438,5
2026;0510037 000551/2025;9493097;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;28;264156;"FIO GUIA - MATERIA PRIMA: METALICO, REVEST. PTFE,PONTA CURVA EM J,SUP.PADRAO; FINALIDADE: PROCEDIMENTO HEMODINAMICO; MEDIDAS: 0,035"" X 180CM (DXC), ACEITA-SE 10 CM +/- NO COMP.;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;300,77;54138,6
2026;0510037 000551/2025;9493111;EXCEL MED PRODUTOS HOSPITALARES LTDA;7;1810812;"CAPA PARA EQUIPAMENTOS MEDICO-HOSPITALARES - IDENTIFICACAO: CAPA PROTETORA DESCARTAVEL; MATERIA-PRIMA: ESTERIL; EQUIPAMENTO: MICROSCOPIO CIRURGICO CARL ZEISS VS OPMI VARIO NEU; REFERENCIA: 306070-0000-000;";;;;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;1;48,4533;3633,99
2026;0510037 000551/2025;9493123;MASTERMED COMERCIAL LTDA -EPP;25;1236130;"CANULA DESCARTAVEL PARA TRAQUEOSTOMIA - TIPO: ARAMADA, LONGA, COM BALAO, AJUSTAVEL; NUMERO: 7 (ADULTO); MATERIA-PRIMA: SILICONE; DIAMETRO INTERNO: NAO APLICAVEL; DIAMETRO EXTERNO: NAO APLICAVEL; COMPRIMENTO TOTAL: NAO APLICAVEL; DIAMETRO CONEXAO: NAO APLICAVEL; COMPONENTES (1): BALAO BAIXA PRESSAO E ALTO VOLUME, MANDRIL, FITA; COMPONENTES (2): VALVULA ENCAIXE SERINGA LUER-LOCK, BALAO CONTROLE; COMPONENTES (3): CONECTOR GIRATORIO, LINHA RADIOPACA CONTINUA;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;828,8;24864,0
2026;0510037 000551/2025;9493123;MASTERMED COMERCIAL LTDA -EPP;29;152307;"CANULA NASAL - FINALIDADE: VENTILACAO NEONATAL; NUMERO/TAMANHO: 3; TIPO: COM CONECTOR INSPIRATORIO E EXPIRATORIO; MATERIA-PRIMA: SILICONE;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;115,9625;1739,43
2026;0510037 000551/2025;9493124;INJEX INDUSTRIAS CIRURGICAS LTDA;18;935182;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: EXTERNO 20 G; MATERIA-PRIMA: POLIURETANO, RADIOPACO, FLEXIVEL, ATOXICO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;4,0581;182614,5
2026;0510037 000551/2025;9493124;INJEX INDUSTRIAS CIRURGICAS LTDA;33;935182;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: EXTERNO 20 G; MATERIA-PRIMA: POLIURETANO, RADIOPACO, FLEXIVEL, ATOXICO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;4,0581;426100,5
2026;0510037 000551/2025;9493125;TECVIDA COMERCIO E DISTRIBUICAO LTDA;1;1995723;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: LONGO 20 G; MATERIA-PRIMA: POLIURETANO RADIOPACO, FLEXIVEL,ATOXICO,SILICONADO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA POR CORES PADRAO ISO; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE ENTRE 6 E 10 CM; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;358,2245;537336,75
2026;0510037 000551/2025;9493125;TECVIDA COMERCIO E DISTRIBUICAO LTDA;3;1995731;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: LONGO 22 G; MATERIA-PRIMA: POLIURETANO RADIOPACO, FLEXIVEL,ATOXICO,SILICONADO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA POR CORES PADRAO ISO; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE ENTRE 6 E 10 CM; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;358,2245;537336,75
2026;0510037 000551/2025;9493125;TECVIDA COMERCIO E DISTRIBUICAO LTDA;5;1995715;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: LONGO 18 G; MATERIA-PRIMA: POLIURETANO RADIOPACO, FLEXIVEL,ATOXICO,SILICONADO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;358,2245;53733,67
2026;0510037 000551/2025;9493126;PROCIMED HOSPITALAR E CIENTIFICA LTDA;17;1769146;"ELETRODO P/MARCAPASSO/RESSINCRONIZADOR/DESFIBRIL - ELETRODO:  PARA MARCAPASSO TRANSCUTANEO EXTERNO DESCARTAVEL; TIPO: PAS ADESIVAS MULTIFUNCIONAIS, USO ADULTO ; CONEXAO: ATRAVES DE CABOS; COMPATIBILIDADE: CARDIODESFIBRILADOR CARDIOMAX/INSTRAMED;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;362,4266;5436,39
2026;0510037 000551/2025;9493126;PROCIMED HOSPITALAR E CIENTIFICA LTDA;32;1769146;"ELETRODO P/MARCAPASSO/RESSINCRONIZADOR/DESFIBRIL - ELETRODO:  PARA MARCAPASSO TRANSCUTANEO EXTERNO DESCARTAVEL; TIPO: PAS ADESIVAS MULTIFUNCIONAIS, USO ADULTO ; CONEXAO: ATRAVES DE CABOS; COMPATIBILIDADE: CARDIODESFIBRILADOR CARDIOMAX/INSTRAMED;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;362,4266;10872,79
2026;0510037 000551/2025;9493127;EMENALLI MEDICAL LTDA;14;1271890;"FILTRO PARA SISTEMA RESPIRATORIO - APLICACAO: PARA RESPIRADORES; TIPO: HIDROFOBO;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;20,3333;18299,97
2026;0510037 000551/2025;9493127;EMENALLI MEDICAL LTDA;30;1271890;"FILTRO PARA SISTEMA RESPIRATORIO - APLICACAO: PARA RESPIRADORES; TIPO: HIDROFOBO;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;20,3333;33549,94
2026;0510037 000551/2025;9493132;OLTRAMED COMERCIO DE PRODUTOS MEDICOS LTDA;22;156167;"GRAMPEADOR CIRURGICO - IDENTIFICACAO: LINEAR ARTICULADO; LINHA: DE GRAMPEAMENTO DE 55MM; TIPO: DESCARTAVEL;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;780,4366;11706,54
2026;0510037 000551/2025;9493133;AGMASHI COMERCIO DE MATERIAL MEDICO E SERVICOS DE COBRANCAS LTDA -EPP;14;220710;"FIOS DE SUTURA USO MEDICO HOSPITALAR - TIPO: INABSORVIVEL; MATERIA-PRIMA: MONOFILAMENTO DE POLIPROPILENO; NUMERO: 6-0; MEDIDAS: FIO DE 75CM; AGULHA: COM 2 AGULHAS 3/8 CIRCULO CILINDRICA DE 1,3CM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;26,6366;4794,58
2026;0510037 000551/2025;9493134;J&E MEDICAL LTDA;4;3514;"COMPRESSA NEUROCIRURGICA - MATERIA-PRIMA: RAYON, COM FILAMENTO RADIOPACO; DIMENSOES: 19 X 19MM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;50,1333;601599,6
2026;0510037 000551/2025;9493142;CARE COMERCIO E LOCACAO DE PRODUTOS PARA SAUDE LTDA;10;220582;"FIOS DE SUTURA USO MEDICO HOSPITALAR - TIPO: INABSORVIVEL; MATERIA-PRIMA: MONOFILAMENTO DE POLIAMIDA; NUMERO: 9-0; MEDIDAS: FIO DE 30CM; AGULHA: COM 2 AGULHAS 3/8 CIRCULO ESPATULAR DE 0,6CM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;51,48;9266,4
2026;0510037 000551/2025;9493142;CARE COMERCIO E LOCACAO DE PRODUTOS PARA SAUDE LTDA;10;696633;"FIOS DE SUTURA USO MEDICO HOSPITALAR - TIPO: ABSORVIVEL; MATERIA-PRIMA: ACIDO POLIDIOXANONA; NUMERO: 6.0; MEDIDAS: FIO DE 75 CM; AGULHA: C/ 2 AGULHAS DE 3/8 DE CIRCULO CILINDRICA DE 1,3CM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;33,93;508,95
2026;0510037 000551/2025;9493142;CARE COMERCIO E LOCACAO DE PRODUTOS PARA SAUDE LTDA;27;696633;"FIOS DE SUTURA USO MEDICO HOSPITALAR - TIPO: ABSORVIVEL; MATERIA-PRIMA: ACIDO POLIDIOXANONA; NUMERO: 6.0; MEDIDAS: FIO DE 75 CM; AGULHA: C/ 2 AGULHAS DE 3/8 DE CIRCULO CILINDRICA DE 1,3CM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;33,93;1017,9
2026;0510037 000551/2025;9493148;ALFALAGOS LTDA ;19;1454609;"SERINGA DESCARTAVEL - MATERIA-PRIMA: POLIPROPILENO, PARA USO EM NUTRICAO ORAL/ENTERAL; CAPACIDADE: 60ML;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;4,95;44550,0
2026;0510037 000551/2025;9493148;ALFALAGOS LTDA ;20;1454609;"SERINGA DESCARTAVEL - MATERIA-PRIMA: POLIPROPILENO, PARA USO EM NUTRICAO ORAL/ENTERAL; CAPACIDADE: 60ML;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;4,95;29700,0
2026;0510037 000551/2025;9493156;COTACAO COM REPRESENTACAO IMPORTACAO E EXPORTACAO LTDA;26;1805282;"PAPEL PARA CARDIOTOCOGRAFO - MARCA/MODELO EQUIPAMENTO: COMEN STAR / 5000; TIPO: TERMOSSENSIVEL - DIMENSAO: 150MM X 90MM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;44,9966;5399,59
2026;0510037 000551/2025;9493160;BELLAMED PRODUTOS HOSPITALARES LTDA;9;69027;"SONDA DE USO MEDICO - IDENTIFICACAO: DE ASPIRACAO TRAQUEAL COM VALVULA; NUMERO/TAMANHO: 6; MATERIA-PRIMA: POLIVINIL TRANSPARENTE;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;1,6815;15133,5
2026;0510037 000551/2025;9493160;BELLAMED PRODUTOS HOSPITALARES LTDA;9;1902598;"LENCOL DESCARTAVEL USO HOSPITALAR - MATERIA-PRIMA: TNT (TECIDO NAO TECIDO) ; 20 G/M2; LARGURA: 0,90 X 2,50 M (LXC); COM ELASTICO;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;4,4466;5002,42
2026;0510037 000551/2025;9493160;BELLAMED PRODUTOS HOSPITALARES LTDA;11;1902598;"LENCOL DESCARTAVEL USO HOSPITALAR - MATERIA-PRIMA: TNT (TECIDO NAO TECIDO) ; 20 G/M2; LARGURA: 0,90 X 2,50 M (LXC); COM ELASTICO;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;4,4466;5335,92
2026;0510037 000551/2025;9493160;BELLAMED PRODUTOS HOSPITALARES LTDA;13;1849441;"SONDA DE USO MEDICO - IDENTIFICACAO: FOLEY 2 VIAS; NUMERO/TAMANHO: 12 E CAPACIDADE IMPRESSOS EM LOCAL VISIVEL; MATERIA-PRIMA: SILICONE;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;15,67;235,05
2026;0510037 000551/2025;9493160;BELLAMED PRODUTOS HOSPITALARES LTDA;15;1849441;"SONDA DE USO MEDICO - IDENTIFICACAO: FOLEY 2 VIAS; NUMERO/TAMANHO: 12 E CAPACIDADE IMPRESSOS EM LOCAL VISIVEL; MATERIA-PRIMA: SILICONE;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;15,67;235,05
2026;0510037 000583/2025;9490309;FOCOS COMERCIAL LTDA;1;1529820;"BOCAL PARA ESPIROMETRO - MATERIA-PRIMA: COM FILTRO BACTERIOLOGICO EM ACRILICO; MEDIDAS: BOCAL TT30, FILTRO ALPHA 01, CAPAC FILTRANTE 100% ; FINALIDADE: ESPIROMETRIA. COMPATIVEL EQUIPAMENTO FUSION CARE;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;15,7666;16649,52
2026;0510037 000583/2025;9490309;FOCOS COMERCIAL LTDA;3;1891553;"FILTRO PARA EQUIPAMENTOS MEDICO-HOSPITALARES - IDENTIFICACAO: FILTRO BACT. MICROGARD IIB USO UNICO BOCAL INTEGRADO; EQUIPAMENTO: TESTE CARDIOPULMONAR; MARCA/MODELO: VYARE/VINTUS CPX; REFERENCIA: 305.00277 (V-892381);";;;;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;1;41,11;43412,16
2026;0510037 000583/2025;9490309;FOCOS COMERCIAL LTDA;5;467529;"CLIPE NASAL  - APLICACAO: ESPIROMETRIA; MATERIA-PRIMA: POLIURETANO AUTOCLAVAVEL;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;26,5666;29382,65
2026;0510037 000648/2025;9494497;CONSORCIO OPERACIONAL DO TRANS. COLETIVO DE PASSAG. POR ONIBUS DO MUNICIP. DE BH;1;7030;SERVICOS DE FORNECIMENTO DE VALE-TRANSPORTE;;;;4904;AUXILIO TRANSPORTE BILHETE OU CARTAO MAGNETICO;3;5,72333333333333;2729136,15
2026;0510037 000666/2025;9493528;NEFROMAIS SOLUCOES MEDICAS LTDA;1;149411;SERVICO DE PLASMAFERISE COM FILTO PROPRIO;;;;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;1;4437,9466;88758,93
2026;0510037 000666/2025;9493528;NEFROMAIS SOLUCOES MEDICAS LTDA;2;149330;SERVICOS ESPECIALIZADOS DE HEMODIALISE ESTENDIDA, 6 A 10 HORAS, EM APARELHO PORTATIL UTILIZANDO CAPILAR DE POLISSULFONA ;;;;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;1;1431,545;2035656,99
2026;0510037 000666/2025;9493528;NEFROMAIS SOLUCOES MEDICAS LTDA;3;47074;SERVICOS ESPECIALIZADOS EM REALIZACAO DE HEMODIALISE, EM APARELHO PORTATIL UTILIZANDO CAPILAR DE POLISSULFONA;;;;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;1;1124,865;2398212,18
2026;0510037 000671/2025;9493595;ACOLHER HC SERVICOS DE SAUDE LTDA;1;135216;PRESTACAO DE SERVICO PROFISSIONAL DE INSTRUMENTACAO CIRURGICA;;;;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;1;65,2766;391659,6
2026;0510037 000677/2025;9493146;PHILIPS MEDICAL SYSTEMS LTDA;1;2674;MANUTENCAO, REPARO, CONSERVACAO E ADAPTACAO EM EQUIPAMENTOS E INSTRUMENTOS MEDICOS;;;;3921;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;1;314362,4;314362,4
2026;0510037 000699/2025;9493207;EMENALLI MEDICAL LTDA;2;1531115;"VITAMINAS DO COMPLEXO B - PRINCIPIO ATIVO (1): TIAMINA (B1) + RIBOFLAVINA (B2); PRINCIPIO ATIVO (2): PIRIDOXINA, CLORIDRATO (B6); PRINCIPIO ATIVO (3): NICOTINAMIDA + PANTETONATO DE CALCIO; FORMA FARMACEUTICA: DRAGEA; APRESENTACAO: .;";;;;3012;MEDICAMENTOS;2;0,3577;5665,96
2026;0510037 000699/2025;9493207;EMENALLI MEDICAL LTDA;11;1490923;"SULFATO FERROSO - PRINCIPIO ATIVO: SULFATO FERROSO; CONCENTRACAO/DOSAGEM: 25 MG/ML; FORMA FARMACEUTICA: SOLUCAO ORAL; APRESENTACAO: FRASCO 30 ML; COMPONENTE: DOSADOR;";;;;3012;MEDICAMENTOS;1;1,1505;414,18
2026;0510037 000699/2025;9493574;PEROLA IMPORTADORA E DISTRIBUIDORA HOSPITALAR LTDA;8;1567993;"OLEO MINERAL PURO - PRINCIPIO ATIVO: OLEO MINERAL PURO; CONCENTRACAO/DOSAGEM: 100%; FORMA FARMACEUTICA: OLEO; APRESENTACAO: FRASCO; COMPONENTE: .;";;;;3012;MEDICAMENTOS;1;17,61;1690,56
2026;0510037 000699/2025;9493574;PEROLA IMPORTADORA E DISTRIBUIDORA HOSPITALAR LTDA;10;1567993;"OLEO MINERAL PURO - PRINCIPIO ATIVO: OLEO MINERAL PURO; CONCENTRACAO/DOSAGEM: 100%; FORMA FARMACEUTICA: OLEO; APRESENTACAO: FRASCO; COMPONENTE: .;";;;;3012;MEDICAMENTOS;1;17,61;3522,0
2026;0510037 000699/2025;9493613;UNIAO FARMA COMERCIAL EIRELI;6;1573632;"INSULINA - PRINCIPIO ATIVO: INSULINA HUMANA NPH RECOMBINANTE; CONCENTRACAO/DOSAGEM: 100 UI/ML; FORMA FARMACEUTICA: SUSPENSAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 10 ML; COMPONENTE: .;";;;;3012;MEDICAMENTOS;2;51,1333;43565,56
2026;0510037 000828/2025;9493107;ALESSANDER DE OLIVEIRA LIMA -ME;1;93920;SERVICO DE CONFECCAO, INSTALACAO E MONTAGEM DE PORTA DE VIDRO;;;;3999;OUTROS SERVICOS PESSOA JURIDICA;1;11992,76;11992,76
2026;0512010 000111/2025;9490799;CONSORCIO OTIMO DE BILHETAGEM ELETRONICA;1;7030;SERVICOS DE FORNECIMENTO DE VALE-TRANSPORTE;;;;4904;AUXILIO TRANSPORTE BILHETE OU CARTAO MAGNETICO;1;141542,21;141542,21
2026;0512010 000132/2025;9493208;SHIMADZU DO BRASIL COMERCIO LTDA.;1;11649;MANUTENCAO, REPARO, CONSERVACAO E ADAPTACAO EM EQUIPAMENTOS RADIOLOGICOS;;;;3921;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;1;180000,0;180000,0
2026;0516013 000002/2026;9493608;OX-GENIUM EQUIPAMENTOS MEDICOS HOSPITALARES LTDA - EPP;1;2674;MANUTENCAO, REPARO, CONSERVACAO E ADAPTACAO EM EQUIPAMENTOS E INSTRUMENTOS MEDICOS;;;;3921;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;1;105540,0;105540,0
2026;0516013 000002/2026;9493608;OX-GENIUM EQUIPAMENTOS MEDICOS HOSPITALARES LTDA - EPP;1;8419;"DIAFRAGMA PARA EQUIPAMENTOS MEDICO/HOSPITALAR - IDENTIFICACAO: DIAFRAGMA PARA VALVULA DE EXALACAO UNIDIRECIONAL; EQUIPAMENTO: VENTILADOR PULMONAR; MARCA/MODELO: INTERMED / INTER 3/5/5 PLUS/NEO ; REFERENCIA: 130.01362;";;;;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;1;23,11;600,86
